Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,Latitude,Longitude,ZIP Code
1301,LEBFAIEN,LEBANON PIKE & FAIRWAY DR EB,False,False,"34,6",LEBANON PIKE,36.168866,-86.683426,37214
1125,HERLINWF,HERMITAGE AVE & LINDSLEY AVE WB,False,False,"25,27,33,34,36,37,38,44,84,86,96",LEBANON PIKE,36.15508,-86.763995,37210
4202,SMRY,SMYRNA & KMART,False,False,"86,96",SMYRNA - LA VERGNE EXPRESS,35.993176,-86.526609,37167
4728,GALMAPSN,GALLATIN PIKE S & MAPLE ST SB,True,False,"26,76",GALLATIN PIKE,36.261326,-86.712671,37115
5133,STRBERNN,STRATFORD AVE & BERKSHIRE DR NB,False,False,4,SHELBY,36.196921,-86.717097,37216
4897,HADDONSF,HADLEY AVE & DONELSON AVE SB,False,False,27,OLD HICKORY,36.263524,-86.647872,37138
2775,BUCDBTWN,BUCHANAN ST & DR D B TODD JR BLVD WB,False,False,22,BORDEAUX,36.180096,-86.810953,37208
4707,LARNEWNN,LARKIN SPRINGS RD & NEW PROVIDENCE PASS NB,False,False,76,MADISON CONNECTOR,36.258534,-86.684955,37115
302,9ACHUNN,9TH AVE N & CHURCH ST NB,False,True,35,RIVERGATE EXPRESS,36.161206,-86.784363,37203
133,21AGRANN,21ST AVE S & GRAND AVE NB,False,True,"25,35,7",HILLSBORO,36.147382,-86.799334,37240
4152,CONRIVSN,CONFERENCE DR & RIVERGATE MALL SB,False,False,35,RIVERGATE EXPRESS,36.306112,-86.694097,37072
5331,GREKNIWF,GREEN LN & KNIGHT DR WB,False,False,41,GOLDEN VALLEY,36.236813,-86.803848,37189
1382,LISMARNF,LISCHEY AVE & MARIE ST NB,False,False,28,MERIDIAN,36.196629,-86.762686,37207
4883,ANDNORSN,ANDREW JACKSON WAY & NORTHLAKE VILLAGE SB,False,False,27,OLD HICKORY,36.183212,-86.607949,37076
4413,MCC4_19,MUSIC CITY CENTRAL 4TH - BAY 19,True,False,"25,3,52,9",WEST END - WHITE BRIDGE,36.166581,-86.781917,37208
5307,23ACHASF,23RD AVE & CHARLOTTE PK SB,False,False,25,MIDTOWN,36.155377,-86.809601,37203
1273,LAFFAIEN,LAFAYETTE ST & FAIRFIELD AVE EB,False,True,"15,18",MURFREESBORO PIKE,36.1473,-86.758053,37210
4331,CRECRESN,CREEKWOOD & CREEKLAND CT SB,False,False,22,BORDEAUX,36.216897,-86.846225,37218
447,BOYBUENN,BOYD DR & BUENAVIEW BLVD NB,False,False,14,WHITES CREEK,36.227897,-86.827407,37218
4561,GXIDOUGN,DOUGLAS STATION INBOUND,True,False,"26,56",GALLATIN PIKE,36.19279,-86.744381,37206
4924,BELGLESN,BELMONT BLVD & GLEN ECHO RD SB,False,False,"2,21",BELMONT,36.107405,-86.800794,37215
3239,14SEASNN,14TH ST N & EASTLAND AVE NB,False,False,20,SCOTT,36.183388,-86.744857,37206
2008,WES24AEN,WEST END AVE & 24TH AVE S EB,False,True,"3,5",WEST END - WHITE BRIDGE,36.147828,-86.806545,37203
1111,HER24TWN,HERMAN ST & 24TH AVE N WB,False,False,19,HERMAN,36.162189,-86.81178,37208
381,BELBRIWN,BELL RD & BRITTANY PARK DR WB,False,False,33,HICKORY HOLLOW-LENOX EXPRESS,36.046835,-86.679149,37211
4613,BELBERNN,BELMONT BLVD & BERNARD AVE NB,False,False,"2,21",BELMONT,36.131801,-86.79544,37212
4533,KINTEMWF,KINGS LN & TEMPLE CHURCH PARK-N-RIDE,False,False,22,BORDEAUX,36.217997,-86.843251,37218
946,GALGRNSN,GALLATIN PIKE & GREENLAND AVE SB,False,False,"20,26",SCOTT,36.222824,-86.725842,37216
4439,LPSCI,LIPSCOMB UNIVERSITY,True,False,"2,21,8",BELMONT,36.102449,-86.801488,37204
2752,COUHOSEN,COUNTY HOSPITAL RD & HOSPITAL LN EB,False,False,22,BORDEAUX,36.182512,-86.845736,37218
1824,ROSSHESN,ROSEBANK AVE & SHERIDAN RD SB,False,False,4,SHELBY,36.192586,-86.708898,37206
1485,MUR21AWN,MURPHY AVE & 21ST AVE N WB,False,False,25,MIDTOWN,36.155428,-86.804713,37203
1628,NXOANTCH,ANTIOCH STATION OUTBOUND,False,True,52,NOLENSVILLE PK BRT LITE,36.101755,-86.740595,37211
965,GALIVENN,GALLATIN PIKE & IVERSON AVE NB,False,False,"26,4",SHELBY,36.207698,-86.735472,37216
943,GALGRENN,GALLATIN PIKE & GREENWOOD AVE NB,False,False,26,GALLATIN PIKE,36.190647,-86.745313,37206
1080,HARNOLWF,HARDING PL & NOLENSVILLE PIKE WB,False,False,72,GRASSMERE-EDMONDSON CONNECTOR,36.079149,-86.728008,37211
4274,WESLOUEN,WEST END AVE & LOUISE AVE EB,False,False,"3,5",WEST END - WHITE BRIDGE,36.149248,-86.803507,37235
5334,DBT17ANN,DR D.B. TODD JR BLVD & 17TH AVE NB,False,False,21,UNIVERSITY CONNECTOR,36.178287,-86.810246,37208
2107,WOO7SWN,WOODLAND ST & S 7TH ST WB,False,True,20,SCOTT,36.173615,-86.760189,37206
853,ELMWANEM,ELM HILL PIKE & WANDA DR EB,False,False,18,AIRPORT - DOWNTOWN HOTELS,36.1506,-86.693653,37210
3918,RICUNAEN,RICHARDS RD & UNA ANTIOCH PIKE EB,False,True,38,ANTIOCH EXPRESS,36.067179,-86.661745,37013
4441,MURMARSN,MURFREESBORO PIKE & MARTWAY DR SB,False,False,15,MURFREESBORO PIKE,36.078312,-86.643094,37013
1881,SHE15SWF,SHELBY AVE & S 15TH ST WB,False,False,4,SHELBY,36.170646,-86.744695,37206
406,BELHHOEN,BELL RD & HICKORY HOLLOW PKWY EB,False,True,33,HICKORY HOLLOW-LENOX EXPRESS,36.047277,-86.656155,37013
1318,LEBJACEF,LEBANON PIKE & JACKSON DOWNS BLV D,False,False,6,LEBANON PIKE,36.182108,-86.640891,37214
4262,GALROOSN,GALLATIN PIKE & ROOSEVELT AVE SB,False,False,26,GALLATIN PIKE,36.271168,-86.710472,37115
5273,11ACHASF,11TH AVE & CHARLOTTE AVE SB,False,False,17,12TH AVENUE SOUTH,36.161582,-86.790293,37203
5188,ELMMASW_,ELM HILL PIKE & MASSMAN DR WB,False,False,18,AIRPORT - DOWNTOWN HOTELS,36.144995,-86.710874,37210
4448,2AJOJNM,2ND AVE N & JO JOHNSTON AVE NB,False,False,28,MERIDIAN,36.171295,-86.780997,37201
591,CHA9AWN,CHARLOTTE AVE & 9TH AVE N WB,False,True,24,BELLEVUE EXPRESS,36.164125,-86.786101,37209
2470,OLDCLOEN,OLD HICKORY BLVD & CLOVERLAND DR EB,False,False,37,TUSCULUM - McMURRAY EXPRESS,36.040272,-86.76856,37027
1280,LEAKIRSN,LEALAND LN & KIRKWOOD AVE SB,False,False,17,12TH AVENUE SOUTH,36.11989,-86.787277,37204
2959,DICDONSN,DICKERSON PK & DONALD ST SB,False,False,23,DICKERSON ROAD,36.211723,-86.765295,37207
4921,UNI2AEF,UNION ST & 2ND AVE EB,True,False,"14,20,23,43",SHELBY,36.166036,-86.777419,37201
2995,16SWOONN,16TH ST & WOODLAND ST NB,False,False,4,SHELBY,36.176735,-86.741876,37206
1496,MURBRONN,MURFREESBORO PIKE & BROOKSBORO TR N,False,True,15,MURFREESBORO PIKE,36.083586,-86.647053,37217
4971,21AMEHNM,21 ST AVE N & MEHARRY BLVD NB,False,False,21,UNIVERSITY CONNECTOR,36.16748,-86.809233,37208
710,COUPANEM,COUNTY HOSPITAL RD & PANORAMA DR EB,False,False,22,BORDEAUX,36.187716,-86.839444,37218
5409,5AVHARNN,5TH AVE N & HARRISON ST NB,False,False,60,MUSIC CITY BLUE CIRCUIT,36.170072,-86.784566,37208
4871,LEBHERSN,LEBANON PIKE & HERMITAGE RD SB,False,False,"27,6",LEBANON PIKE,36.200433,-86.618581,37076
812,DONROYNN,DONELSON PKWY & ROYAL PKWY NB,False,True,18,AIRPORT - DOWNTOWN HOTELS,36.145763,-86.666486,37214
1827,ROWBUENN,ROWAN DR & BUENA VISTA PIKE NB,False,False,14,WHITES CREEK,36.217237,-86.819123,37207
4842,WED18AWN,WEDGEWOOD AVE & 18TH AVE S WB,False,False,21,UNIVERSITY CONNECTOR,36.137212,-86.796865,37212
872,ELMSPEEN,ELM HILL PIKE & SPENCE LN EB,False,False,18,AIRPORT - DOWNTOWN HOTELS,36.143903,-86.722807,37210
4949,VAIQUASF,VAILVIEW DR & QUALYNN DR SB,False,False,23,DICKERSON ROAD,36.23727,-86.770339,37207
4241,PREWILNN,PREMIER DR & WILCLAY DR NB,False,False,10,CHARLOTTE,36.144979,-86.879024,37209
1424,MAYDUPSN,MAY DR & N. DUPONT AVE SB,False,False,76,MADISON CONNECTOR,36.267449,-86.695156,37115
2156,EDGHILEN,EDGEHILL AVE & HILLSIDE AVE EB,False,False,"25,93",MIDTOWN,36.14194,-86.781058,37203
270,8ADEMNN,8TH AVE S & DEMONBREUN ST NB,False,False,"1,18,2",100 OAKS,36.156777,-86.78067,37204
824,DRDJOJNN,DR DB TODD JR BLVD & JO JOHNSTON AVE NB,False,False,25,MIDTOWN,36.160454,-86.801749,37203
1288,LEBCENEF,LEBANON PIKE & CENTRAL PK EB,False,False,6,LEBANON PIKE,36.186997,-86.63087,37076
959,GALLAKNN,GALLATIN PIKE & LAKEWOOD DR NB,False,False,26,GALLATIN PIKE,36.244354,-86.722479,37115
541,CXONGULC,11TH AVE / N GULCH STATION OUTBOUND,False,False,"1,10,24,25,50",100 OAKS,36.162249,-86.790464,37209
880,EWIBRIWN,EWING DR & BRICK CHURCH PIKE WB,True,False,23,DICKERSON ROAD,36.231512,-86.78049,37207
4319,HAYCHANN,HAYNES PARK DR & CHARLES CT NB,False,False,22,BORDEAUX,36.213417,-86.833893,37218
2111,WOOGENEN,WOODMONT BLVD & GEN BATE DR EB,False,False,"17,8",8TH AVENUE SOUTH,36.110416,-86.783779,37204
2306,NASMURWN,NASHBORO BLVD & MURFREESBORO PK WB,False,False,38,ANTIOCH EXPRESS,36.087996,-86.64692,37217
1470,MONARTWN,MONROE ST & ARTHUR ST WB,False,False,42,ST. CECILIA - CUMBERLAND,36.174284,-86.796642,37208
4486,EDMDURNN,EDMONDOSN PIKE & DURRETT DR NB,False,False,72,GRASSMERE-EDMONDSON CONNECTOR,36.069814,-86.735153,37211
5455,CM5_4,Temporary Bay 4,False,False,,HERMAN,,,
933,GALEDENM,GALLATIN PIKE & EDENWOLD RD NB,False,False,26,GALLATIN PIKE,36.288484,-86.704525,37115
4150,CHA21AEN,CHARLOTTE AVE & 21ST AVE N EB,False,True,25,MIDTOWN,36.156605,-86.806313,37203
2516,OPRYHMAG,OPRYLAND HOTEL MAGNOLIA ENTRANCE,False,False,34,OPRY MILLS,36.21153,-86.692312,37216
